CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5679,686,Germany,Female,28,8,210495.68196806908,1,1,0,125581.86427274748,1
5680,492,Germany,Female,32,4,14754.16106593544,4,0,0,77468.43069837237,0
5681,462,Germany,Male,81,4,135581.5068095373,3,1,0,96521.07635580153,0
5682,352,Spain,Female,20,7,162654.72885562453,2,1,1,142701.3544383294,1
5683,774,Spain,Female,86,7,148115.41419471096,1,0,1,39113.08252068173,0
5684,473,Germany,Female,40,0,219405.80089146277,4,1,0,132036.51805132156,1
5685,495,Spain,Female,70,2,216598.89505214084,3,1,1,69300.6810351862,0
5686,510,France,Male,54,5,14326.898132114824,3,1,1,63872.40030718005,0
5687,689,France,Male,26,5,90235.99230592173,2,1,1,101318.67782163975,0
5688,607,Germany,Female,32,0,167707.45762443816,2,1,0,136823.0115720047,1
5689,756,Spain,Female,20,1,238111.16387313275,2,1,0,65309.66861510662,1
5690,630,France,Female,87,9,201171.19911326302,2,1,1,118983.07135440108,0
5691,794,France,Male,34,6,44147.32763345483,1,0,1,22501.470988327732,0
5692,628,France,Male,43,0,69802.20943682485,2,0,1,101003.20960783819,0
5693,328,France,Female,38,9,190898.46590593463,1,1,0,101972.62703420833,1
5694,421,Spain,Female,89,4,117868.71181816891,4,1,1,92287.86763551392,0
5695,757,France,Female,38,0,136825.61050553853,4,1,1,141916.94115398527,0
5696,717,France,Female,28,5,152244.95504392678,3,1,0,142016.86639624607,1
5697,458,France,Male,55,6,25822.879431434852,4,0,1,64467.913984948136,0
5698,815,Germany,Male,89,7,213990.50835831353,4,1,0,79327.3528010337,1
5699,301,France,Male,52,2,215783.6098441818,2,0,0,123008.82154922307,1
5700,601,France,Male,31,2,117059.86103209182,2,0,0,129708.48211287418,0
5701,378,Spain,Male,31,10,156711.30462516577,2,1,1,74335.9446287981,1
5702,614,France,Male,27,0,164976.03000637254,4,0,1,65373.45708263087,0
5703,627,France,Female,29,2,47430.64618247103,2,1,1,126680.14886894671,0
5704,575,France,Female,55,4,28146.207116569843,2,0,0,68993.03349139189,0
5705,751,Germany,Male,51,5,5168.23660093757,2,0,1,72680.18503834114,0
5706,785,Spain,Male,58,2,228220.45669440032,2,1,1,37618.9560437216,0
5707,406,Spain,Male,27,3,86428.32223617284,1,0,0,90583.38788045158,0
5708,545,Germany,Female,34,4,21457.73375275076,2,0,0,62438.24850871008,0
5709,463,Germany,Female,34,4,116449.99462449287,4,1,1,96778.87482497431,0
5710,826,Spain,Female,84,8,18906.27833654379,2,0,0,78267.17877034034,0
5711,300,France,Female,79,7,21312.688201738732,2,0,1,117257.7401592651,0
5712,436,Spain,Male,18,0,122221.33642613128,1,1,1,56110.47338693256,0
5713,450,Germany,Female,29,1,127209.1649291588,2,0,1,42359.942644946,0
5714,479,France,Male,21,4,145035.77133197765,2,1,0,111384.76890067356,0
5715,786,Spain,Female,59,2,164077.87000215042,3,1,1,69936.53637442377,0
5716,317,France,Female,30,6,167066.8425447798,2,1,0,93268.46475466686,1
5717,524,France,Female,21,10,108249.17188787939,4,0,1,142338.93566714754,0
5718,404,Germany,Female,86,5,160883.2646343441,3,1,0,82932.1803471642,1
5719,364,Spain,Male,36,1,76184.93905362897,3,0,0,39810.97680206796,1
5720,632,Germany,Male,19,7,110327.04778878449,4,0,1,75471.45671476073,0
5721,671,Spain,Male,29,4,98331.7621330701,4,0,1,82209.02685819834,0
5722,506,Spain,Male,23,5,82277.5003046591,2,1,0,119577.1934141313,0
5723,528,France,Male,25,7,59642.706402741554,2,1,0,45374.47321456282,0
5724,441,France,Male,68,5,19614.750135218295,2,0,1,65097.22975463407,0
5725,630,France,Male,28,9,126477.61944642394,3,1,0,26503.681543365798,0
5726,570,Germany,Female,80,2,134322.0465514737,4,1,1,111257.13108306669,0
5727,624,France,Male,74,6,84038.76102551419,1,0,1,116711.20470695487,0
5728,826,Germany,Female,29,3,243960.96575886145,1,1,1,79434.87794435842,0
5729,846,France,Male,19,5,139240.30257661457,2,1,1,89974.92562636235,0
5730,368,Germany,Female,25,5,222252.62972880946,4,0,1,117475.7989701246,1
5731,511,Spain,Male,28,10,142521.32738040495,2,0,0,54879.185961611816,0
5732,681,Germany,Female,70,4,47478.963242915284,3,0,0,98905.48716575351,0
5733,719,Germany,Male,27,0,243655.63490047996,3,1,0,145309.51519904356,1
5734,347,Germany,Male,25,7,221333.75261226192,1,1,1,105535.81639358641,1
5735,530,Spain,Male,53,9,117818.41960941824,4,0,1,30154.317773777308,0
5736,776,Germany,Male,31,1,60764.472951828604,4,1,0,57733.80902151111,0
5737,388,Spain,Female,71,3,55667.40406621273,3,1,0,87486.458749232,1
5738,351,France,Male,38,2,201505.10679156406,4,1,1,29447.199669001355,1
5739,833,France,Male,67,5,17279.652862814855,1,1,0,107954.07554456661,0
5740,721,Spain,Female,56,10,159515.0953533872,2,1,0,105047.58590547922,1
5741,745,Germany,Male,37,0,160033.73088545882,4,1,0,133922.07978150534,1
5742,430,France,Female,24,8,45613.63693145221,4,0,1,84999.06246004731,0
5743,673,Germany,Female,26,4,176228.09210866573,1,0,0,109978.01146964301,1
5744,829,Germany,Male,18,4,176351.57229887025,1,0,1,43662.367124897806,0
5745,404,Spain,Male,43,3,87507.71686034591,2,1,1,20373.06004961592,0
5746,686,France,Female,55,3,120843.97817924792,1,1,0,42393.0192668333,0
5747,635,Spain,Male,55,0,208190.88778724844,3,0,0,28087.897779912157,1
5748,416,Spain,Female,78,8,130788.31836681132,3,1,0,75603.34323170687,0
5749,300,Spain,Male,61,8,154539.275246244,2,1,0,80879.43384426957,1
5750,837,Spain,Male,61,3,103192.41262156947,2,1,0,103781.45067626105,0
5751,735,Germany,Female,79,9,37399.77229122551,4,1,0,38300.342634848384,0
5752,795,France,Male,23,9,249516.65790852273,3,0,1,47913.09267450459,0
5753,311,France,Male,34,3,132884.13007065185,3,1,1,123782.40113248998,0
5754,593,France,Male,68,6,84111.61535512771,3,1,0,94947.92432129446,0
5755,807,Germany,Female,55,3,178446.83149828346,3,1,0,23817.267178983504,1
5756,427,Germany,Male,41,0,155205.44166537552,1,1,1,130292.60740210966,0
5757,375,Spain,Female,68,10,58227.070074838986,3,1,0,101874.72776917247,1
5758,568,Spain,Male,27,8,219231.37484938835,2,0,0,44263.08383674311,1
5759,445,Spain,Female,89,1,17725.73423030921,4,1,0,52768.54636339984,0
5760,702,Spain,Male,38,4,151424.56295897582,4,0,1,91961.16379728154,0
5761,798,France,Male,87,3,119472.12286958347,2,0,0,92904.15359838032,0
5762,498,Spain,Female,74,7,79549.6034463305,3,1,1,124674.52631224915,0
5763,802,Germany,Male,56,5,206595.03206506048,1,1,1,66615.74296253403,0
5764,702,Germany,Female,50,6,164069.26857231578,3,1,1,91409.4090518283,0
5765,508,Germany,Male,76,1,189874.87421939385,3,0,0,95729.93720476919,1
5766,641,Spain,Female,35,3,103664.68566113032,2,1,0,92627.93430446617,0
5767,347,France,Male,73,3,235599.5828266276,4,0,0,29477.759899105222,1
5768,840,France,Female,74,1,86180.85567975,4,0,0,73462.87367640465,0
5769,475,Spain,Male,65,9,132761.2311139114,4,1,1,64054.935767607385,0
5770,810,Spain,Female,59,3,233412.5279528897,2,1,0,149061.10337110475,1
5771,318,Germany,Female,44,8,20797.239471402274,1,1,0,80539.51325339367,1
5772,794,Germany,Male,69,7,27202.609291739427,1,1,0,76579.623839771,0
5773,654,France,Female,59,10,248546.94158086687,4,0,0,82879.38363493273,1
5774,644,Germany,Female,49,0,242847.789238915,4,0,1,139506.73565601715,0
5775,359,Germany,Male,43,7,192925.40145928404,1,0,1,99489.00110247517,1
5776,528,Spain,Male,42,10,121047.06901779119,2,0,1,70588.64037344685,0
5777,446,France,Male,40,8,126515.2121591108,1,0,1,138635.061551589,0
5778,597,Spain,Male,74,7,64303.2183843589,3,1,1,140879.58240371814,0
5779,632,France,Male,69,9,108182.75903383123,3,0,1,54360.65540248409,0
5780,631,Spain,Male,48,0,107837.34446658308,2,1,0,71141.49198001789,0
5781,732,France,Female,81,7,9022.504731684672,4,0,0,145639.6271062852,0
5782,698,Germany,Female,88,4,113289.55200841736,3,0,1,90336.32955208853,0
5783,634,France,Female,50,8,119948.60212936679,1,0,1,76126.86009978448,0
5784,508,France,Male,19,8,166445.7935574657,3,1,1,45402.5895858194,0
5785,710,Spain,Male,35,5,129113.22834691938,1,0,0,69977.04916680035,0
5786,570,France,Female,64,2,215420.73309380066,1,0,1,102060.51421372301,0
5787,479,France,Female,50,6,91890.45631045592,1,0,1,25031.149160761826,0
5788,714,France,Male,52,2,102429.39780140056,3,0,0,30829.8172813558,0
5789,645,Spain,Female,68,6,142870.62841401863,2,0,1,20698.932653088847,0
5790,818,France,Male,35,7,50680.68112781987,1,0,0,48460.55348806546,0
5791,737,Spain,Male,89,4,98374.52139555485,3,0,1,43789.06385258242,0
5792,312,Germany,Female,47,4,171541.86793833194,4,0,0,130604.9985251272,1
5793,703,Spain,Male,61,3,102952.18481870103,2,0,0,44080.94293953455,0
5794,679,France,Male,70,2,226654.12750248943,3,0,0,105953.53336227068,1
5795,720,Germany,Male,27,7,153825.13023511073,2,1,0,35386.68742069891,1
5796,479,France,Male,69,10,38441.937480341054,3,0,1,97162.77013496717,0
5797,582,Spain,Female,66,5,121861.08524734035,1,0,1,76630.61972149764,0
5798,717,Germany,Male,28,5,191194.6863989415,4,1,0,73126.85504450851,1
5799,655,Germany,Male,83,1,160836.29132663403,3,0,1,131353.046049,0
5800,315,Germany,Female,75,3,221315.89341802997,2,0,0,41803.530683874575,1
5801,614,France,Male,53,4,187495.72413065415,4,1,1,97378.36057546109,0
5802,832,Germany,Male,50,10,15403.443152471664,4,1,1,126842.3272657075,0
5803,315,Germany,Female,64,9,28128.16230953885,4,1,0,112806.58692427736,1
5804,764,Germany,Female,30,4,162437.17469277457,1,1,1,147834.95674884922,0
5805,762,Germany,Male,57,2,59601.98962798466,1,1,1,20273.763941005887,0
5806,844,Spain,Male,85,9,146958.72565980937,3,0,0,134966.71088721268,0
5807,368,France,Female,59,4,198054.39802349414,1,0,1,99748.67631299696,1
5808,710,France,Male,36,4,144232.896951763,4,0,0,20322.988985036554,0
5809,351,Germany,Male,36,1,103872.14250157234,2,0,0,80514.19677855598,1
5810,364,Spain,Male,75,4,161567.57777817972,4,0,1,119766.8590280709,1
5811,766,Germany,Female,40,2,35904.86106865792,4,1,1,43731.07036440194,0
5812,571,France,Male,71,2,180801.99887582043,1,0,0,108202.03359661139,1
5813,738,France,Female,82,4,174256.27842800552,2,0,0,38156.89464317517,1
5814,829,France,Female,29,8,128600.84123807227,4,1,1,124448.81704265393,0
5815,572,Germany,Female,41,1,69703.37375329308,2,0,0,93900.2378817609,0
5816,758,Germany,Female,51,8,199390.94665743748,2,1,0,24405.26484651231,1
5817,472,Spain,Male,70,2,127637.5758070043,4,0,1,31813.841973951763,0
5818,820,Spain,Female,25,6,14794.226464867193,1,0,0,132302.45645697563,0
5819,796,France,Male,35,0,229653.13796016498,1,1,0,24290.184217251975,1
5820,833,France,Female,74,0,191929.10912172298,3,1,1,58810.537856253766,0
5821,371,Spain,Female,22,7,146201.28692067042,4,1,0,93698.5453847624,1
5822,471,France,Male,43,8,109206.3793207253,4,0,1,47747.17144883305,0
5823,591,Spain,Female,47,2,239974.9245104227,2,0,0,49150.181545579006,1
5824,551,Germany,Female,71,5,193755.14356635034,2,1,0,120884.42151459868,1
5825,708,France,Male,30,2,133748.2668217091,3,1,1,57829.29596056638,0
5826,666,France,Female,46,5,163288.47379597154,3,1,0,25015.783431922253,1
5827,555,Spain,Female,20,6,70187.60043244979,2,0,1,113745.83400081558,0
5828,824,Germany,Female,75,4,48928.985687221204,2,0,0,144067.57458873076,0
5829,739,France,Male,19,2,68329.88682601965,3,1,0,128151.41695919549,0
5830,634,France,Female,45,7,73284.02482068169,1,0,1,91313.06383175844,0
5831,734,Spain,Male,19,4,184934.6126596777,3,0,1,75234.88789531385,0
5832,760,Germany,Male,24,0,35015.26017980813,2,1,1,140271.47221541993,0
5833,607,Spain,Male,43,8,194396.8004294197,4,0,1,119609.30698136656,0
5834,394,Germany,Female,33,2,130848.8283403031,2,1,1,94185.44136055042,0
5835,708,Germany,Female,40,1,96143.27609420045,1,1,1,134376.90145875214,0
5836,467,Spain,Female,57,2,75099.02739842217,2,1,1,98222.60725211029,0
5837,386,Spain,Female,77,6,128300.1511366888,2,1,0,146555.60678827384,1
5838,302,Germany,Male,49,10,79379.61565751236,3,0,0,131577.7621783633,1
5839,671,Spain,Male,32,9,107362.99810724675,1,0,1,91557.87999041576,0
5840,827,France,Female,30,7,184753.8224205874,3,0,0,139968.70724996942,1
5841,322,France,Female,22,1,156499.62658828765,4,1,1,64517.06397893106,1
5842,397,France,Male,69,6,186995.5941182958,4,1,1,111120.51277642284,1
5843,821,France,Female,58,10,178243.42241078053,1,0,0,42265.828364618355,1
5844,620,France,Female,70,4,203768.12333073045,4,1,0,136397.4389575835,1
5845,833,Spain,Female,67,8,50422.48992667822,4,1,0,52246.51948552046,0
5846,666,Germany,Female,32,6,248780.74986832534,2,1,1,143374.22651146847,0
5847,483,Spain,Female,24,0,118942.61246789148,3,1,1,22208.889455172208,0
5848,716,France,Female,57,0,179558.23452021767,3,0,1,108638.79657573199,0
5849,513,France,Male,45,5,169437.5407503304,3,1,0,39507.302061202325,1
5850,509,Spain,Male,49,8,141537.52115425712,1,1,1,120205.49138410343,0
5851,432,Spain,Male,32,0,248954.0546514669,2,1,1,83947.77093816198,0
5852,352,Germany,Male,87,2,54328.96240922164,2,1,1,138254.53283334192,0
5853,322,France,Female,82,4,105432.21681975703,1,1,1,112958.99726288204,0
5854,405,Spain,Female,21,3,31932.639806357995,3,1,1,119874.57852430458,0
5855,759,Germany,Male,28,0,45458.86799563737,2,1,1,35662.317993424615,0
5856,781,France,Male,43,9,178241.01589419163,2,0,1,32552.957343851675,0
5857,419,France,Male,78,3,1210.66969082001,3,1,0,130572.50167427096,0
5858,507,France,Male,54,3,222455.16284241262,4,1,0,49350.5996657276,1
5859,617,Spain,Male,40,10,158296.1208171629,1,0,1,132702.4373902932,0
5860,637,France,Female,57,9,110226.26342908251,2,1,1,38529.95787209374,0
5861,454,France,Female,40,3,82840.2768117314,3,1,0,60098.66648499524,0
5862,454,Germany,Male,33,2,31568.51214997905,4,1,0,140736.03480382875,0
5863,693,Spain,Male,78,6,230390.64661346882,3,0,1,129163.31830059149,0
5864,804,Germany,Female,85,0,178080.58125881513,3,0,0,27051.543707716955,1
5865,612,Spain,Female,48,1,84098.24973151028,4,1,0,78252.67633707127,0
5866,558,France,Female,70,0,17734.044860155118,1,1,1,138282.81947866938,0
5867,456,Germany,Male,42,3,81420.70788525441,2,0,1,21918.51947626482,0
5868,313,Spain,Female,61,4,46158.57370227086,1,1,1,33951.53327986025,0
5869,376,Spain,Male,29,10,196568.32830780227,1,1,1,103875.46505592194,1
5870,638,France,Male,26,9,179899.67118908992,3,1,1,33647.852777300264,0
5871,708,France,Female,29,4,124540.15683073127,3,0,1,78348.97264825334,0
5872,693,Germany,Female,86,1,221460.27577275215,3,0,1,86016.96164919317,0
5873,519,Germany,Female,71,10,45170.172034771,1,1,1,131833.028255915,0
5874,732,Spain,Male,71,2,112991.39635837363,2,1,0,144460.8066373122,0
5875,754,Germany,Female,45,3,177655.0759910301,3,0,0,86590.02323317225,1
5876,439,France,Female,73,9,16950.587429669788,4,1,1,86346.84182164769,0
5877,797,Germany,Male,86,5,93169.34022367773,2,1,1,114483.3940036442,0
5878,829,Germany,Female,75,5,142916.20054554506,2,0,0,45025.86016425411,0
5879,395,Spain,Female,59,1,91700.88468425591,2,0,1,142311.61028317164,0
5880,327,France,Male,55,1,120049.74731818771,4,1,0,20155.86017891209,1
5881,529,Spain,Male,85,8,152029.58734176794,4,1,1,20233.20310939743,0
5882,715,France,Male,70,1,92097.65354489624,3,1,0,101336.62703443514,0
5883,755,France,Male,50,1,26503.588980617053,2,1,1,64393.00999649987,0
5884,324,Spain,Male,88,2,34861.124335533095,1,0,1,71754.98123874736,0
5885,703,Germany,Female,73,8,131750.99238854926,1,1,0,48786.83286145337,0
5886,841,Spain,Female,89,5,43685.00640797432,1,1,1,73014.31166398386,0
5887,464,Germany,Male,68,10,222458.41803597417,3,1,0,127637.80864494966,1
5888,507,Spain,Female,60,5,208546.4212809565,1,1,0,110902.4282647372,1
5889,672,Spain,Female,32,9,87258.01725150384,2,0,0,32304.988259598726,0
5890,368,Germany,Male,55,4,207746.79299873248,3,1,0,27368.37902413052,1
5891,819,Germany,Male,32,6,133296.95758527375,3,1,0,85805.06367199156,0
5892,652,Germany,Male,22,10,39762.73215073528,4,0,0,114920.92523762824,0
5893,400,Spain,Female,71,3,153552.9636353309,2,0,1,106383.57898253437,0
5894,300,Germany,Male,68,9,169862.77930410163,1,1,0,132334.9101818562,1
5895,650,Germany,Female,27,9,20972.89461753965,2,0,0,37324.400321634515,0
5896,306,Germany,Female,29,2,78613.27260550954,2,0,0,98747.8427941114,1
5897,617,France,Female,21,6,1345.9969029797348,3,0,1,119581.89115290034,0
5898,808,Germany,Female,35,9,79107.20083903159,1,0,1,141919.30244391598,0
5899,485,Germany,Male,53,0,83861.33322981218,1,1,0,33114.79486001024,0
5900,761,Germany,Female,42,5,157552.1566947712,1,0,0,51153.44059383221,1
5901,642,France,Male,53,10,49760.819912291256,4,0,1,66096.88618117201,0
5902,307,France,Female,84,10,7522.7466819481615,2,1,1,90297.5552567654,0
5903,435,Germany,Male,26,10,78908.63337332035,3,0,1,73119.58527282992,0
5904,682,Germany,Male,78,1,206404.88656473096,3,1,0,131945.2469219727,1
5905,485,Germany,Male,70,1,99786.30138945652,3,0,0,143568.50192466582,0
5906,671,Germany,Female,35,10,103773.44245850496,1,1,0,29110.225315387645,0
5907,465,France,Female,60,7,117256.89071165057,1,0,1,110958.48219999454,0
5908,620,Germany,Female,52,2,187947.2077024966,3,1,0,34855.53143734523,1
5909,456,France,Male,80,8,120006.22309464295,2,0,1,136734.1700117935,0
5910,584,Spain,Female,21,3,22820.688134195603,3,1,1,38472.810647877326,0
5911,327,France,Female,58,5,51599.9498999124,2,1,1,148896.45711137023,0
5912,650,Spain,Female,62,0,46974.34174814377,3,0,0,75607.52755146043,0
5913,382,France,Male,67,10,126965.82960108394,2,1,1,69651.79474459801,0
5914,669,France,Female,45,9,7482.3662663063005,3,1,0,96216.46296676705,0
5915,840,France,Female,59,9,70904.1521281909,4,0,0,71266.33674400467,0
5916,694,Germany,Male,86,2,151798.73526079216,4,1,1,50510.168868274064,0
5917,779,France,Male,18,3,88662.66888290041,1,0,1,101788.69974524934,0
5918,512,Germany,Male,56,4,176928.0396047054,1,1,1,114687.26781280882,0
5919,659,France,Male,34,0,97805.3342141976,1,0,0,142891.80867633878,0
5920,513,France,Male,52,3,244814.38209444462,1,0,1,73185.41898527805,0
5921,603,Spain,Male,63,4,241339.07176457858,3,1,1,111750.48161893732,0
5922,454,France,Female,59,3,199960.1786161478,4,0,1,128368.4571504515,0
5923,679,Germany,Female,56,9,238597.6320128778,1,0,0,128079.89606284547,1
5924,499,Spain,Male,66,9,51194.56040441575,2,1,0,24455.11801537228,0
5925,537,Spain,Female,79,6,187730.79144908505,2,1,0,66241.30160418423,1
5926,466,France,Male,55,7,80414.65832986425,1,0,1,21744.38669161589,0
5927,525,France,Female,40,7,181323.57973573092,1,0,1,92680.38969433217,0
5928,550,Spain,Male,39,2,93473.36540829981,1,1,0,132461.75539305407,0
5929,579,Germany,Male,21,4,72355.16493604638,3,1,1,125939.34435998392,0
5930,775,France,Female,66,9,239698.773805415,2,1,0,125462.44445182344,1
5931,797,Spain,Female,76,7,52471.36043895953,2,0,1,65738.67971887317,0
5932,834,Germany,Female,85,6,189642.14865164066,2,0,1,26022.85512669225,0
5933,710,France,Female,88,8,168668.04080113882,4,1,0,42414.30381498563,1
5934,728,Spain,Female,19,9,75869.41045201606,3,1,0,107189.87667106272,0
5935,838,Spain,Female,66,6,114585.7543730699,4,0,0,37399.56328071575,0
5936,742,France,Female,48,1,35735.7739810823,3,1,0,36292.687807984556,0
5937,509,Germany,Female,57,3,230302.15109268067,2,1,1,65977.78108465429,0
5938,846,Germany,Male,65,7,242029.95038185766,2,0,1,32289.527630840334,0
5939,790,Spain,Female,68,8,183115.7579378399,4,0,0,62871.938478866316,1
5940,770,Germany,Female,60,6,212355.08595815743,2,1,0,146060.04498422152,1
5941,762,Spain,Male,72,4,20654.357700329667,1,1,1,22593.64414201938,0
5942,849,France,Male,66,0,95992.15448909787,3,1,0,127970.56493838744,0
5943,776,Germany,Male,74,8,82702.7787205537,2,0,1,149170.81619186827,0
5944,497,France,Male,32,5,141237.89140476726,1,1,1,76732.68563529525,0
5945,820,Spain,Female,44,1,45838.82366854614,4,0,0,142597.19793659635,0
5946,798,France,Female,85,10,140845.3301567494,2,0,0,53948.83290205717,0
5947,810,Germany,Male,81,9,163591.34139414708,2,1,0,147698.64916239807,1
5948,624,France,Male,47,9,33088.272964315685,3,0,1,132001.67042261385,0
5949,766,Germany,Female,53,1,32930.17721636099,2,1,1,135010.68410557247,0
5950,438,Germany,Female,84,9,8855.847460787769,3,1,1,36951.78664592188,0
5951,541,Germany,Female,66,0,190223.11240603606,4,1,1,133108.1143199069,0
5952,615,Germany,Female,72,3,82752.13420970118,3,1,0,142436.98878719483,0
5953,434,Germany,Male,73,9,56355.11393620055,4,1,0,126476.2372829994,0
5954,487,Spain,Female,85,10,194523.59876130722,2,0,1,31877.323022121374,0
5955,368,France,Male,61,1,35813.922522384884,1,0,1,31020.962212711656,0
5956,738,Spain,Male,48,9,106795.85677432624,4,1,0,66488.77917145604,0
5957,376,France,Male,75,10,186196.66887963182,2,0,0,111640.3367501518,1
5958,699,France,Female,70,8,143458.07939679414,4,0,1,21618.86766173156,0
5959,673,France,Male,40,1,138500.03587310578,2,0,1,143583.94700560492,0
5960,311,Spain,Female,45,10,39365.852679006275,2,0,0,88308.40459474633,1
5961,786,Germany,Male,33,8,45233.18195868525,1,1,0,66588.4175488628,0
5962,716,Germany,Female,54,0,145639.69847743527,3,0,0,92959.76079477083,0
5963,506,Spain,Male,38,6,5891.715270165021,1,1,1,113052.20556759578,0
5964,640,Germany,Male,34,5,217279.4972408526,4,1,1,55526.281405228016,0
5965,610,France,Female,54,5,87617.7001602437,1,1,0,57846.0741396222,0
5966,607,Germany,Female,36,1,104154.05425433177,2,0,1,80862.9904886058,0
5967,592,Germany,Male,47,0,64608.08368315002,2,0,0,107090.99445282442,0
5968,675,Germany,Male,62,9,219167.7748157758,1,0,1,111828.14353983333,0
5969,826,France,Female,35,7,160626.01820147625,4,0,1,62127.363125073236,0
5970,639,Germany,Male,79,7,112477.1172587667,3,0,0,61923.90272826608,0
5971,382,Germany,Female,53,1,146327.1989149353,3,0,0,83324.13700250025,1
5972,751,Germany,Female,69,3,95092.39899384772,2,1,1,90449.82107792488,0
5973,302,Spain,Male,36,3,116395.61957110303,3,0,0,104423.83754210532,1
5974,755,Spain,Female,61,1,89408.04835357114,3,0,1,100302.25862098591,0
5975,535,Germany,Male,24,10,102668.69855270883,4,0,1,68427.32492086968,0
5976,688,Spain,Female,61,8,78744.13600235758,3,1,0,58595.28273464481,0
5977,692,Spain,Female,85,3,19410.2693865055,1,1,0,60029.75484706648,0
5978,329,France,Male,51,3,9336.569540792205,4,1,0,103902.13750145161,1
5979,447,Spain,Female,83,3,43526.55106693465,1,0,0,76309.18206957553,0
5980,582,Spain,Male,86,4,62909.4359571826,2,0,0,37465.41709857679,0
5981,537,Germany,Female,72,9,222617.96514742062,4,1,1,20769.997686412848,0
5982,618,France,Female,27,7,152812.1636307762,3,1,0,23858.05732853677,1
5983,636,France,Female,59,3,239574.29240599772,4,1,1,132777.12512287794,0
5984,330,France,Female,58,2,84911.7150489074,2,1,1,79517.53747946132,0
5985,506,Spain,Male,86,10,100434.50095010926,1,1,0,105465.53651910009,0
5986,528,Germany,Female,27,0,179938.30689746424,2,0,0,140774.87449674815,1
5987,641,France,Female,27,1,144475.51940850762,4,0,1,36416.38102992599,0
5988,759,France,Female,77,3,131970.0200955246,1,0,0,78190.06639969166,0
5989,435,Spain,Male,68,8,143891.0103909813,1,0,0,90078.76159422423,0
5990,583,France,Male,38,0,146033.82806911494,4,1,0,129399.53794039092,0
5991,650,Germany,Male,25,5,191435.10605113284,2,0,1,149183.39520081173,0
5992,316,France,Male,82,5,167020.50682875226,3,1,0,112518.20326551715,1
5993,514,Germany,Female,47,9,239328.56217051705,2,1,0,103438.43338916216,1
5994,694,Germany,Female,66,2,236990.7545141083,3,1,1,139640.6288186063,0
5995,698,Germany,Female,26,9,105480.7124195574,2,0,0,128859.51868351469,0
5996,713,Spain,Male,34,8,8930.652377977605,4,0,1,132455.74139079472,0
5997,543,Spain,Male,86,9,2768.695554681816,2,1,0,20351.744207147767,0
5998,394,Germany,Female,75,2,30798.351221969446,2,0,0,86876.17189974719,1
5999,305,Germany,Female,74,0,18724.349724523887,4,0,0,121754.7137600918,1
6000,386,France,Female,79,1,93341.51224271714,4,1,0,43589.42592184094,1
6001,488,France,Male,69,3,13218.649721000731,1,0,0,117688.79790839726,0
6002,719,France,Female,78,3,156228.5090342795,2,0,1,21190.81971480935,0
6003,366,Spain,Female,57,1,47543.55649881931,4,0,1,94771.66984621671,0
6004,547,France,Male,55,9,128491.3296423969,4,1,1,130672.65559913436,0
6005,506,Germany,Male,60,5,25769.69565843379,1,0,0,76075.28656929501,0
6006,504,Germany,Female,80,5,206932.26645707298,4,0,0,116128.82860307622,1
6007,618,Spain,Male,36,2,194989.707048329,1,0,1,88951.82708841302,0
6008,382,Spain,Female,67,0,96621.80526284884,4,0,1,104147.82719463695,0
6009,723,France,Female,50,9,227648.33313139598,1,1,0,87166.82906381803,1
6010,381,Spain,Female,30,8,46425.161546344294,2,1,0,81858.77662456702,1
6011,848,Germany,Female,79,3,203484.17630325904,4,0,1,129411.45534971754,0
6012,786,Germany,Male,60,8,136463.85859415948,4,1,1,32056.61412658033,0
6013,432,Spain,Male,66,4,82395.01707468514,2,0,0,96004.66709563404,0
6014,414,Germany,Male,53,6,21090.23372940194,2,1,0,34925.36341371425,0
6015,676,Spain,Female,27,2,42827.78160193773,2,0,0,93165.0285138632,0
6016,510,Germany,Female,23,2,215715.6513389219,1,1,0,145267.48554862392,1
6017,431,France,Female,74,7,151721.51879792885,4,0,1,27422.72583146883,0
6018,673,Spain,Male,18,0,59273.88959912489,4,0,1,74860.8844155311,0
6019,453,Spain,Male,88,7,123963.21936389116,3,0,0,124256.25603589043,0
6020,722,Spain,Female,75,7,26959.167456310468,3,1,0,68059.90388814016,0
6021,665,Germany,Male,38,2,24710.62291714818,4,1,1,87640.91977032014,0
6022,446,France,Male,73,0,226941.16290929206,1,0,1,34912.01489458827,0
6023,426,Spain,Male,37,8,114464.0723157273,1,0,0,48999.52578112093,0
6024,607,Germany,Male,71,3,90391.78848778423,3,0,1,109235.27670860084,0
6025,417,Spain,Female,42,6,237267.95666106517,3,1,1,127716.38202189712,0
6026,530,Germany,Male,45,8,99750.16965179246,3,0,1,104039.3254565652,0
6027,750,France,Female,22,2,84060.53201339509,3,1,1,128799.71433221312,0
6028,799,Germany,Male,38,4,68246.54278946057,3,1,1,98735.4707326457,0
6029,444,Germany,Female,35,9,141265.70518677385,2,0,0,125327.06716159976,0
6030,348,Spain,Female,64,10,139602.64806892787,4,0,0,147775.284121803,1
6031,406,Germany,Male,87,2,4048.5439992404004,4,0,0,30767.215437932362,0
6032,392,Spain,Female,74,4,163515.58098932664,3,1,1,82354.45191686228,1
